0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.558099544863459050e+04,9.518590922328782256e+01,6.194323746342652726e+01
8.083551588914174602e+01,1.000000000000000000e+00,1.007542045947117549e+04,9.408589940263328799e+01
3.992533889724209217e+01,8.010002844603380368e+01,2.000000000000000000e+00,8.671741872561768105e+03
9.330782587640875647e+01,3.431373689450585118e+01,7.950487900276333164e+01,3.000000000000000000e+00
7.580201452102297480e+03,9.253352060305591920e+01,2.995067195288795148e+01,7.887039275845253883e+01
4.000000000000000000e+00,6.977704703077590239e+03,9.163312151197442290e+01,2.754428649558409248e+01
7.811264121423927520e+01,5.000000000000000000e+00,6.529576939748591030e+03,9.071840119744256015e+01
2.575543395440507055e+01,7.762898244473342402e+01,6.000000000000000000e+00,6.160498753792804564e+03
8.988380218492631002e+01,2.428245980304507867e+01,7.683818016498699421e+01,7.000000000000000000e+00
5.900708279150411727e+03,8.914148515387950056e+01,2.324626751632260380e+01,7.633164011703510710e+01
8.000000000000000000e+00,5.653835446467273869e+03,8.835552039309709471e+01,2.226191960778337631e+01
7.562610990328349203e+01,9.000000000000000000e+00,5.463782401387083155e+03,8.762896805239488174e+01
2.150461401441265608e+01,7.507551152064368694e+01,1.000000000000000000e+01,5.246326018638925234e+03
8.703231164661897878e+01,2.063717486014033398e+01,7.459496149626137651e+01,1.100000000000000000e+01
5.038749133073255507e+03,8.648843871911573444e+01,1.980904287562310273e+01,7.397885596147594356e+01
1.200000000000000000e+01,4.847952102297355850e+03,8.597964584687906608e+01,1.904789008317078469e+01
7.356092784866710588e+01,1.300000000000000000e+01,4.673184655396618837e+03,8.547152518151278855e+01
1.835085261906696985e+01,7.299023691482445031e+01,1.400000000000000000e+01,4.490654692241005250e+03
8.499657293021239468e+01,1.762263267196304639e+01,7.262870052421976652e+01,1.500000000000000000e+01
4.297140713047247118e+03,8.450384021456436301e+01,1.685054720517717897e+01,7.205642220009752918e+01
1.600000000000000000e+01,4.120125812743823190e+03,8.401465224723666836e+01,1.614444447266471627e+01
7.153150398244473251e+01,1.700000000000000000e+01,3.933393747290853753e+03,8.356361752275682875e+01
1.539932051229952314e+01,7.105742289092978581e+01,1.800000000000000000e+01,3.756469278283484982e+03
8.305050271591893818e+01,1.469367473653554335e+01,7.048665830217815653e+01,1.900000000000000000e+01
