0.0;0.0;0.0;0.0;0.0
0.0;6611.1826957776975;98.70745556658247;26.049900546395705;87.0444625338295
1.0;5549.637766149404;96.75296669185312;21.811539472719687;85.00901344722598
2.0;5193.433643089137;94.99912810695598;20.393737947153554;83.1791927435724
3.0;4829.743413929989;93.14312719911584;18.946401309037803;81.38485072733424
4.0;4398.017728256947;91.45479548222663;17.22625166343378;79.83336434370771
5.0;3897.3181838686396;90.13435258593468;15.228735712795471;78.65037635317998
6.0;3353.930372609166;89.03722355986106;13.05957260324567;77.43684878213803
7.0;2810.854813244316;87.9701618041772;10.891538743205295;75.86053788903924
8.0;2309.56534193432;86.75868368819921;8.891226496949432;74.0820724797023
9.0;1877.4991429086972;85.44123990662216;7.168231524959965;72.20717185385656
10.0;1523.9539990075784;84.12577110023457;5.759312850307876;70.59213887009473
11.0;1244.348836160231;82.96463229655359;4.645536799243279;69.39619841001353
12.0;1027.3041208047637;82.10907050703717;3.7807802429529613;68.51604364005412
13.0;859.6110948213641;81.36782186033923;3.11297310065466;67.65360707036535
14.0;729.6552237459401;80.6619973046734;2.5959729263817777;66.83549560216508
15.0;627.9938650306749;79.97666329280945;2.192068804132082;66.01472851826793
16.0;547.5747361060988;79.31406827972754;1.873042678970673;65.29689614343708
17.0;483.14150746571636;78.72377201935223;1.6176708803758515;64.62678873477672
18.0;430.80770705521473;78.09397696003248;1.410854916415977;63.98935005074425
19.0;387.83248376037534;77.52765106234212;1.2412193515850551;63.43198579161029
20.0;352.0954500857091;76.96416639412666;1.1005251226077566;62.80323706021651
21.0;321.9992556838686;76.38096933079213;0.9824731194211532;62.19760867726658
22.0;296.5161832370985;75.85906909734753;0.882628436382821;61.67901091001353
23.0;274.64058552869;75.29318161313606;0.7973896193185983;61.066745602165085
24.0;255.76535715896787;74.74538044704077;0.7240799153939519;60.65898596075778
25.0;239.41129386954168;74.26939521494948;0.6605675765126675;60.05639377537212
26.0;225.01812860880548;73.75331206581559;0.6050592737049886;59.681364174560215
27.0;212.33317450830026;73.23689270570192;0.556385135272056;59.217946549391066
28.0;201.12974219595813;72.7611020107813;0.5134745625028194;58.74931283829499
29.0;191.1247786787261;72.28844787531577;0.47534531834580673;58.181218284844384
30.0;182.12460528690005;71.783183389345;0.4413656938897707;57.828399864682005
31.0;174.0835523051245;71.34064797794117;0.4109716205466142;57.55254144113667
32.0;166.78326444649946;70.87451436191807;0.3836349960872302;57.103619756427605
33.0;160.18377278058463;70.43898087896969;0.3589791773201025;56.65656715155616
34.0;154.12732457822085;69.96797889976543;0.33663737786801357;56.260370855886336
35.0;148.6117009879105;69.51812297004692;0.31637432273223226;55.89372039918809
36.0;143.54844680395163;69.07932041681704;0.29787649363225566;55.63292667456022
37.0;138.84224304177192;68.59693730828221;0.2809812338590536;55.176317236129904
38.0;134.5808795335619;68.19555849084266;0.2655412859109626;54.94946295669824
39.0;130.56046722753518;67.73440248894804;0.25130426027593267;54.522486045331526
40.0;126.90936682380007;67.35587755999639;0.2382139620992605;54.265593284844385
41.0;123.41803782479249;66.88949442890653;0.22611417464081107;53.833499661705005
42.0;120.21599828581739;66.4811418768044;0.2149394134113996;53.53390350135318
43.0;117.24184494541682;66.09959034418982;0.204569026048069;53.272767253044655
44.0;114.43727585934681;65.69672359933237;0.19496220864358252;52.90882421346414
45.0;111.7173508830296;65.2200729937297;0.18598910868275428;52.755175913396485
46.0;109.21317256292855;64.80544168395886;0.17763092250266432;52.34819963633288
47.0;106.90839484279141;64.44959936620354;0.16983518597022243;51.925162804465494
48.0;104.74709603933599;64.11137464475821;0.16254289035804004;51.605414834235454
49.0;102.64129601226993;63.71455476362324;0.15570696249459032;51.440672572733426
50.0;100.63466271765608;63.30728978708048;0.14930949216283043;50.97882167625169
51.0;98.76973142592927;62.94312748105377;0.1433064169248748;50.84082480548038
52.0;96.9530058812252;62.54405844009383;0.1376357916587959;50.411119333558865
53.0;95.303255255323;62.21788022149044;0.1323414998379738;50.235708093707714
54.0;93.63128016735836;61.80817225279682;0.12729242931243445;49.852872335926925
55.0;92.08918260555755;61.452559714453265;0.12254649299613322;49.59745961603518
56.0;90.5675678342656;61.051566447131;0.1180640075749673;49.25646354871448
57.0;89.14088790711837;60.68413648051245;0.11382700363594202;49.05900076116374
58.0;87.84285061800794;60.39014852490076;0.10981080816868452;48.956866331190795
59.0;86.52218499075244;60.01958129398232;0.10601041498531809;48.36255391576454
60.0;85.29988962130098;59.69924976317214;0.1024025614534376;48.078968623139374
61.0;83.99580617331289;59.25171841167449;0.0989763548295879;47.81171240696888
62.0;82.88478395096536;58.95685997270841;0.0957116932698597;47.51985791610284
63.0;81.80043940026164;58.64612349445146;0.0926172634360163;47.35834002875507
64.0;80.75470554402743;58.341459254330566;0.089652990357018;47.07649061231394
65.0;79.67750107136413;57.968539956243234;0.08683584330960414;46.757427689445194
